,index,AGGT,DIV,CIV,HIST,GEO,KISW,ENGL,PHY,CHEM,BIO,B/MATH,Course
2692,18052,18,II,C,C,C,A,B,C,C,C,C,PCM
2693,18053,13,I,B,B,B,A,A,D,C,B,D,CBA
2694,18054,17,I,C,B,B,B,B,C,C,C,D,PCB
2695,18055,16,I,C,B,B,B,B,C,C,B,C,EGM
2696,18056,16,I,B,C,C,B,B,D,C,B,C,PCB
2697,18057,21,II,C,C,C,C,C,D,C,C,C,PCM
2698,18058,11,I,B,C,B,B,A,D,B,A,B,PCM
2699,18059,18,II,B,C,C,C,B,D,C,C,D,HGL
2700,18060,19,II,C,C,C,B,C,C,C,C,B,PCB
2701,18063,18,II,B,C,C,C,B,F,D,C,C,EGM
2702,18064,15,I,B,C,C,B,B,D,C,B,B,PGM
2703,18065,13,I,B,C,C,C,B,D,B,B,A,PCM
2704,18066,22,III,C,C,C,C,C,F,D,C,D,HGL
2705,18068,14,I,B,C,B,B,A,D,C,B,C,HGE
2706,18069,17,I,C,C,B,B,B,D,C,C,B,PCM
2707,18071,18,II,C,C,C,C,B,F,C,B,C,EGM
2708,18072,11,I,B,C,B,B,A,D,B,B,A,PCM
2709,18074,11,I,B,C,C,A,A,C,B,A,B,PCB
2710,18075,14,I,B,C,C,A,A,D,C,B,C,PCM
2711,18076,14,I,B,C,C,B,A,D,B,B,C,PCB
2712,18078,17,I,B,C,C,B,B,D,C,B,C,PCB
2713,18079,13,I,B,C,C,B,A,F,C,A,D,CBG
2714,18080,17,I,C,C,C,B,A,D,C,B,C,PCB
2715,18088,15,I,B,C,C,B,B,C,C,B,C,PCB
2716,18089,15,I,B,C,C,B,A,D,C,B,C,PCM
2717,18090,22,III,C,D,C,C,C,F,D,C,D,HGL
2718,18091,13,I,B,C,C,A,B,C,B,B,B,PCM
2719,18092,19,II,C,D,C,C,B,D,C,B,D,CBG
2720,18093,15,I,B,C,B,C,C,D,B,A,C,PCB
2721,18094,21,II,C,C,C,C,C,C,C,C,C,PCM
2722,18095,17,I,C,C,C,B,B,D,C,B,C,PGM
2723,18096,20,II,B,C,C,C,C,D,C,C,C,HGE
2724,18097,12,I,B,C,B,B,A,C,B,A,B,PCB
2725,18098,21,II,C,D,C,C,C,D,C,C,D,PHARMACEUTICAL SCIENCES
2726,18100,16,I,B,C,C,B,B,C,B,B,C,PCM
2727,18101,22,III,C,D,C,C,C,F,C,D,D,BANKING AND FINANCE
2728,18104,18,II,C,C,C,B,C,C,B,B,C,PCM
2729,18105,14,I,B,C,C,C,A,B,B,B,C,PCM
2730,18106,12,I,B,C,B,B,B,C,B,B,A,PCM
2731,18107,17,I,B,C,C,C,C,C,B,B,B,PCM
2732,18109,10,I,A,B,B,C,B,B,B,A,A,PCB
2733,18112,20,II,C,C,C,C,B,C,C,C,C,PGM
2734,18113,11,I,B,B,B,B,A,B,B,A,A,PCB
2735,18114,16,I,C,C,C,B,C,C,B,C,A,PCM
2736,18119,17,I,C,C,C,C,C,C,A,B,C,EGM
2737,18120,18,II,B,D,C,C,B,D,C,B,D,CBG
2738,18121,21,II,C,C,C,C,C,D,C,C,C,EGM
2739,18122,17,I,B,C,C,B,C,C,C,B,C,PCM
2740,18124,17,I,C,C,B,B,C,D,C,B,D,PCB
2741,18125,21,II,C,D,C,C,C,D,C,C,C,STASHAHADA MAALUMU YA UALIMU WA MASOMO YA SAYANSI (KEMIA NA HISABATI)
2742,18127,15,I,C,C,C,C,A,D,B,A,D,CLINICAL MEDICINE
2743,18128,21,II,C,C,C,C,C,D,C,C,C,EGM
2744,18129,21,II,C,C,C,C,C,D,C,C,D,HGK
2745,18132,20,II,C,D,C,C,B,D,C,C,C,CBG
2746,18133,21,II,C,D,C,C,C,D,C,C,C,IRRIGATION ENGINEERING
2747,18134,19,II,C,C,C,C,B,D,C,C,D,CBG
2748,18135,19,II,C,C,C,C,B,C,C,C,C,PGM
2749,18136,17,I,C,C,C,C,B,C,B,B,C,PCM
2750,18200,20,II,C,C,C,B,C,F,C,C,F,CBG
2751,18201,24,III,C,D,D,C,C,F,D,C,F,ACCOUNTANCY
2752,18212,23,III,C,C,D,C,C,F,D,C,F,BUSINESS MANAGEMENT
2753,18214,18,II,C,C,C,B,B,D,B,C,C,PGM
2754,18220,21,II,C,C,C,C,C,F,C,C,D,HGL
2755,18224,22,III,C,D,C,B,C,F,C,D,F,PROCUREMENT AND LOGISTICS MANAGEMENT
2756,18226,22,III,C,C,C,C,C,F,D,C,F,PROCUREMENT AND LOGISTICS MANAGEMENT
2757,18227,21,II,C,C,C,C,C,D,C,C,D,HGL
2758,18229,19,II,C,C,C,B,B,D,C,C,C,EGM
2759,18232,15,I,C,C,C,A,B,D,B,B,B,PCB
2760,18238,20,II,C,C,C,C,B,D,C,C,F,HGL
2761,18239,23,III,C,D,C,C,C,D,D,C,F,PROCUREMENT AND LOGISTICS MANAGEMENT
2762,18240,21,II,C,C,C,C,C,F,C,C,F,RURAL DEVELOPMENT PLANNING
2763,18242,21,II,C,C,C,C,C,F,C,C,C,HGL
2764,18243,18,II,C,C,C,A,B,D,C,C,C,CBG
2765,18244,20,II,C,C,C,B,C,F,C,C,D,HGL
2766,18251,24,III,D,C,D,C,C,F,D,C,F,COMMUNITY DEVELOPMENT
2767,18252,22,III,C,D,C,C,C,F,C,C,F,PROCUREMENT AND LOGISTICS MANAGEMENT
2768,18255,20,II,C,C,C,C,C,F,C,B,C,CBG
2769,18256,21,II,C,C,C,C,C,F,C,C,F,ENVIRONMENT AND COASTAL RESOURCES MANAGEMENT
2770,18258,21,II,C,C,C,C,C,F,C,C,F,HOSPITALITY OPERATIONS
2771,18263,20,II,C,C,C,C,C,D,C,B,C,EGM
2772,18686,24,III,C,F,C,C,C,F,D,C,F,AQUACULTURE TECHNOLOGY
2773,18695,23,III,C,D,C,C,C,F,D,C,F,CERTIFICATE IN MANAGEMENT AND ACCOUNTING
2774,18702,25,III,C,F,C,C,D,F,D,C,F,MARKETING
2775,18704,24,III,C,F,D,C,C,D,D,C,F,RECORDS MANAGEMENT
2776,18712,19,II,C,C,C,C,C,C,C,A,C,PCB
2777,18714,20,II,C,C,C,C,B,F,C,C,F,HGL
2778,18716,22,III,C,C,C,C,D,D,C,C,D,DEVELOPMENT ADMINISTRATION AND MANAGEMENT
2779,18720,24,III,D,D,C,C,C,F,D,C,D,RECORDS MANAGEMENT
2780,18723,20,II,C,B,C,C,C,D,C,C,D,HKL
2781,18730,22,III,C,C,C,C,C,F,D,C,F,FREIGHT CLEARING AND FORWARDING
2782,18731,22,III,C,D,C,C,C,D,C,C,D,TOUR GUIDING OPERATIONS
2783,18732,23,III,C,C,C,C,D,D,D,C,D,SECRETARIAL STUDIES
2784,18733,14,I,B,A,B,B,B,D,C,B,C,HGL
2785,18745,16,I,C,B,C,A,B,D,C,B,C,CBG
2786,18748,20,II,C,C,C,B,C,F,C,C,D,HGK
2787,18751,21,II,C,C,C,C,C,F,C,C,F,RURAL DEVELOPMENT PLANNING
2788,18753,18,II,C,C,B,B,C,C,C,B,C,PCB
2789,18755,24,III,C,D,D,C,C,D,D,C,F,PROCUREMENT AND LOGISTICS MANAGEMENT
2790,18758,22,III,C,D,C,C,C,F,C,C,D,INSURANCE AND SOCIAL PROTECTION
2791,18759,20,II,C,C,C,C,D,C,B,C,D,PCB
2792,18761,20,II,C,B,C,C,C,D,C,C,C,EGM
2793,18762,15,I,C,B,B,B,B,D,B,B,D,PCB
2794,18766,21,II,C,C,C,C,C,D,C,C,D,HGL
2795,19162,18,II,C,C,C,B,B,D,C,B,C,PGM
2796,19163,12,I,C,B,B,B,B,C,B,A,A,CIVIL ENGINEERING
2797,19164,16,I,C,C,C,B,B,D,B,C,A,PGM
2798,19165,18,II,C,C,C,B,B,D,C,B,C,PCM
2799,19166,18,II,B,C,C,B,B,D,C,C,C,PCM
2800,19167,15,I,C,C,C,C,B,D,A,A,B,PCB
2801,19168,13,I,C,C,B,C,A,B,C,A,A,PCB
2802,19169,20,II,C,C,C,B,B,D,D,C,D,HGL
2803,19170,25,III,C,D,D,C,C,F,D,D,D,COMMUNITY DEVELOPMENT
2804,19171,22,III,C,C,D,C,C,D,C,C,D,ACCOUNTANCY
2805,19172,13,I,B,A,B,B,B,C,B,B,B,PCB
2806,19173,19,II,C,C,C,B,B,F,C,C,D,CBG
2807,19174,21,II,C,C,C,C,C,D,C,C,C,HGL
2808,19175,22,III,C,C,D,C,C,D,C,C,D,DEVELOPMENT ADMINISTRATION AND MANAGEMENT
2809,19176,15,I,B,B,C,B,B,D,C,B,B,PCM
2810,19177,18,II,B,C,C,B,B,D,C,C,C,PCM
2811,19178,18,II,B,C,C,B,C,D,C,B,C,PCM
2812,19179,15,I,B,B,C,C,A,D,C,C,A,PCM
2813,19180,18,II,C,C,C,C,B,C,C,B,B,HGL
2814,19181,21,II,C,C,D,C,A,D,D,C,D,HGL
2815,19182,21,II,C,C,C,C,C,D,D,C,C,HKL
2816,19183,20,II,C,C,C,B,C,F,D,C,F,HGE
2817,19184,23,III,C,D,D,B,C,F,D,C,F,PUBLIC ADMINISTRATION
2818,19187,16,I,C,B,C,B,A,D,C,B,D,CBG
2819,19188,24,III,C,D,C,C,C,F,D,D,F,CERTIFICATE IN MANAGEMENT AND ACCOUNTING
2820,19189,24,III,C,D,D,C,C,F,C,D,F,COMMUNITY DEVELOPMENT
2821,19190,25,III,D,F,D,C,C,F,C,D,D,GRAPHIC ARTS AND PRINTING
2822,19191,23,III,C,D,D,B,B,F,D,D,F,HKL
2823,19192,24,III,C,D,D,C,C,F,D,C,F,COMMUNITY DEVELOPMENT
2824,19194,20,II,C,C,C,B,C,D,C,C,D,CBG
2825,19197,21,II,C,D,C,C,B,F,D,C,F,HGL
2826,19198,17,I,B,C,C,A,B,D,C,C,D,CBG
2827,19199,20,II,C,C,D,B,C,F,C,C,F,HGL
2828,19202,22,III,D,D,C,B,C,F,C,C,D,HGL
2829,19203,23,III,C,D,D,B,C,F,C,D,D,COMMUNITY DEVELOPMENT
2830,19205,24,III,C,D,D,C,C,F,D,C,F,COMMUNITY DEVELOPMENT
2831,19206,20,II,C,C,C,B,C,D,C,C,C,CBG
2832,19208,18,II,C,C,C,B,B,D,C,B,C,NURSING AND MIDWIFERY
2833,19210,23,III,C,D,C,C,C,F,D,C,F,ACCOUNTANCY
2834,19211,20,II,C,C,C,C,C,D,C,B,F,CBG
2835,19212,17,I,C,C,B,B,C,C,B,B,C,PCB
2836,19213,22,III,C,D,C,C,C,F,C,C,D,CERTIFICATE IN MICROFINANCE MANAGEMENT
2837,19214,24,III,D,D,C,C,C,D,D,C,F,RECORDS MANAGEMENT
2838,19215,16,I,C,B,C,B,C,D,B,A,C,PCB
2839,19217,22,III,C,D,C,C,C,F,C,C,F,CERTIFICATE IN MICROFINANCE MANAGEMENT
2840,19219,20,II,C,D,C,B,C,D,C,B,D,CBG
2841,19220,23,III,C,D,D,C,C,F,C,C,F,COMMUNITY DEVELOPMENT
2842,19223,23,III,C,C,D,C,C,F,D,C,F,ACCOUNTANCY
2843,19224,22,III,C,D,C,C,C,F,C,C,D,ACCOUNTANCY
2844,19225,19,II,C,C,C,B,C,D,C,B,C,PCM
2845,19238,20,II,C,C,C,B,B,F,D,C,F,HGE
2846,19241,24,III,C,D,D,B,C,F,D,D,F,COMMUNITY DEVELOPMENT
2847,19245,16,I,C,B,C,A,B,D,C,B,C,PCB
2848,19247,22,III,C,C,C,B,C,F,D,D,F,HGL
2849,19250,23,III,C,C,D,C,C,F,D,C,F,HUMAN RESOURCE MANAGEMENT
2850,19253,21,II,C,C,C,B,C,F,D,C,F,HGL
2851,19258,21,II,C,D,C,B,B,F,D,C,F,HGK
2852,19261,19,II,C,C,C,A,B,F,D,C,F,HKL
2853,19265,22,III,C,D,C,B,C,F,D,C,F,HGK
2854,19268,14,I,C,A,B,B,B,C,C,A,C,PCM
2855,19271,22,III,C,C,C,C,C,F,D,C,D,HUMAN RESOURCE MANAGEMENT
2856,19272,19,II,C,C,B,C,C,D,C,B,D,CBG
2857,19275,22,III,C,C,C,C,C,F,D,C,F,HUMAN RESOURCE MANAGEMENT
2858,19281,19,II,C,C,C,A,C,F,C,C,D,CBG
2859,19283,21,II,C,C,C,A,C,F,D,D,F,HKL
2860,19284,15,I,C,B,C,A,B,C,C,B,B,PCM
2861,19286,23,III,C,C,D,C,C,F,D,C,F,"LIBRARY, RECORDS AND INFORMATION STUDIES"
2862,19289,23,III,C,C,C,C,C,F,D,D,F,HUMAN RESOURCE MANAGEMENT
2863,19290,20,II,C,C,C,A,C,F,D,C,F,HGL
2864,19291,19,II,C,C,C,B,C,C,C,B,C,PCB
2865,19292,23,III,C,D,C,B,C,F,D,D,F,COMMUNITY DEVELOPMENT
2866,19293,24,III,C,D,C,C,C,F,F,C,F,COMMUNITY DEVELOPMENT
2867,19467,19,II,C,C,C,A,C,F,C,C,D,CBG
2868,19469,20,II,C,D,C,B,C,F,C,C,D,CBG
2869,19513,21,II,C,C,C,B,D,F,C,C,D,HGK
2870,19531,21,II,C,C,C,B,C,F,D,C,F,HGK
2871,20755,24,III,D,C,D,C,C,F,D,C,F,CERTIFICATE IN ACCOUNTING AND FINANCE
2872,20760,24,III,D,D,D,C,C,F,D,C,F,CERTIFICATE IN ACCOUNTING AND FINANCE
2873,20762,19,II,C,C,C,B,B,F,C,C,D,EGM
2874,20763,22,III,C,C,D,C,C,F,F,C,F,HGL
2875,20764,15,I,C,A,C,A,B,D,C,B,C,PCB
2876,20765,21,II,C,C,C,C,C,F,C,C,D,CBG
2877,20766,20,II,C,C,C,B,C,F,C,C,C,CBG
2878,20767,25,III,C,D,F,C,C,F,D,D,D,FISHERIES MANAGEMENT AND TECHNOLOGY
2879,20768,20,II,C,C,C,B,C,F,C,C,F,CBG
2880,20770,25,III,C,D,F,C,C,F,F,D,F,HUMAN RESOURCE MANAGEMENT
2881,20774,20,II,C,C,C,B,C,F,D,C,C,EGM
2882,20775,20,II,C,C,C,B,C,F,D,C,F,HKL
2883,20777,11,I,B,A,B,B,A,C,B,A,B,EGM
2884,20779,20,II,C,C,C,C,B,F,C,C,C,CBG
2885,20780,22,III,C,C,C,C,C,F,D,C,F,HGE
2886,20781,20,II,C,C,C,B,C,F,C,C,D,CBG
2887,20782,18,II,C,C,C,A,C,D,C,B,C,CBG
2888,20784,20,II,C,C,C,C,B,F,C,C,D,CBG
2889,20785,20,II,C,C,C,B,C,F,C,C,C,EGM
2890,20787,20,II,C,C,C,B,C,D,C,C,C,CBG
2891,20789,20,II,C,C,C,B,C,F,C,C,D,HGL
2892,20792,22,III,C,C,C,C,D,F,D,C,F,HGE
2893,20795,22,III,C,D,C,C,C,F,D,C,D,HGL
2894,20798,20,II,C,C,C,B,C,D,C,C,D,HGL
2895,20802,21,II,C,C,C,C,C,F,C,C,D,CBG
2896,20810,20,II,C,C,C,B,C,F,C,C,C,CBG
2897,20811,19,II,C,C,C,B,B,D,D,C,D,HGE
2898,20815,21,II,C,D,C,C,C,F,C,C,D,HGL
2899,20820,21,II,C,C,C,C,C,F,C,C,F,HGK
2900,20824,21,II,C,C,C,C,C,F,C,C,D,HGL
2901,20826,24,III,D,C,D,D,C,F,D,C,F,LOGISTICS AND TRANSPORT MANAGEMENT
2902,20827,21,II,C,C,C,C,C,F,C,C,D,HGL
2903,20828,21,II,C,C,C,C,D,F,C,C,D,HGK
2904,20830,23,III,C,D,D,C,C,F,C,C,F,ACCOUNTANCY
2905,20832,19,II,C,C,C,B,C,D,C,C,B,PCM
2906,20834,23,III,C,D,D,C,D,F,C,C,D,CERTIFICATE IN MICROFINANCE MANAGEMENT
2907,20841,23,III,C,C,D,C,D,F,D,C,F,BUSINESS ADMINISTRATION
2908,20842,21,II,C,C,D,C,C,F,C,C,D,RURAL DEVELOPMENT PLANNING
2909,20843,20,II,C,C,C,B,C,D,C,C,C,PCM
2910,20846,20,II,C,C,C,B,D,F,C,C,F,HKL
2911,20849,21,II,C,C,C,C,C,D,C,C,C,HKL
2912,20853,21,II,C,C,C,C,C,D,C,C,D,HKL
2913,20854,17,I,C,C,C,B,B,D,C,C,A,PCM
2914,20855,18,II,B,C,C,B,C,D,C,C,C,PCM
2915,20858,22,III,C,C,C,C,C,F,D,C,F,ACCOUNTING AND TRANSPORT FINANCE
2916,20861,21,II,C,C,C,B,D,F,D,C,F,HGK
2917,20863,17,I,C,B,C,B,B,D,C,B,C,PCM
2918,20867,22,III,C,C,C,C,D,F,D,C,F,LOCAL GOVERNMENT ACCOUNTING AND FINANCE
2919,20868,20,II,C,C,C,B,C,D,C,C,C,CBG
2920,20869,24,III,C,D,D,C,D,F,D,C,F,RECORDS MANAGEMENT
2921,20873,21,II,C,C,C,C,C,D,C,C,C,HGL
2922,20874,20,II,C,C,C,C,C,D,C,B,D,PCB
2923,20875,19,II,B,C,C,B,C,D,C,C,D,CBG
2924,20877,21,II,C,C,C,C,C,F,D,C,D,HGK
2925,20878,19,II,B,C,C,C,B,F,D,C,F,HGL
2926,20880,22,III,C,D,D,C,C,F,C,C,F,PUBLIC SECTOR ACCOUNTING AND FINANCE
2927,21038,9,I,B,C,C,A,B,C,A,A,A,PCB
2928,21039,18,II,C,C,D,C,A,D,C,B,C,PCB
2929,21040,18,II,C,C,C,C,A,D,C,C,D,HKL
2930,21041,12,I,B,C,C,A,A,C,B,A,C,HKL
2931,21042,19,II,C,C,C,C,B,D,C,B,C,PCM
2932,21043,19,II,C,D,C,C,B,D,C,B,D,PCB
2933,21044,18,II,C,D,C,B,B,D,C,B,C,PCB
2934,21045,13,I,B,C,C,A,A,C,B,A,C,PGM
2935,21046,14,I,B,C,C,B,A,C,B,A,C,PCM
2936,21047,23,III,C,F,D,C,C,D,D,C,F,DEVELOPMENT ADMINISTRATION AND MANAGEMENT
2937,21048,20,II,C,D,D,C,B,D,C,C,C,HKL
2938,21049,11,I,B,C,C,B,A,C,B,A,B,PCB
2939,21050,18,II,C,C,C,C,B,D,C,A,D,CLINICAL MEDICINE
2940,21051,15,I,C,C,C,B,A,D,B,A,C,CLINICAL MEDICINE
2941,21052,19,II,C,C,C,B,B,D,C,C,D,CBG
2942,21053,8,I,B,B,B,A,A,C,A,A,A,PCB
2943,21054,18,II,C,C,C,C,B,D,C,B,B,EGM
2944,21055,13,I,B,C,C,B,A,C,B,A,B,PCM
2945,21056,17,I,C,C,C,C,A,C,C,A,C,PCM
2946,21057,13,I,B,B,C,B,B,C,B,A,B,PCM
2947,21058,13,I,C,C,C,A,A,D,B,A,C,PCB
2948,21059,13,I,B,C,C,B,A,D,B,A,C,PCB
2949,21060,12,I,C,C,C,A,A,C,B,A,B,PCB
2950,21061,19,II,C,C,C,C,C,D,C,B,C,HKL
2951,21062,15,I,C,C,C,B,B,D,B,A,C,CBG
2952,21063,16,I,C,C,C,B,B,D,C,B,C,PCB
2953,21064,19,II,C,D,D,C,A,D,C,C,C,HKL
2954,21065,18,II,C,C,C,B,A,D,C,C,C,EGM
2955,21066,13,I,C,C,C,A,A,C,B,B,A,PCB
2956,21067,18,II,C,C,C,C,A,D,C,B,D,HGE
2957,21068,9,I,B,C,B,A,A,C,A,A,C,PCB
2958,21069,22,III,C,D,D,C,C,D,C,C,D,WATER LABORATORY TECHNOLOGY
2959,21070,17,I,C,C,C,B,B,C,C,B,C,PCB
2960,21071,20,II,C,D,C,C,C,D,C,B,D,PCB
2961,21072,18,II,C,D,C,B,B,D,C,B,D,HGE
2962,21073,16,I,C,C,C,B,B,C,C,B,B,CLINICAL MEDICINE
2963,21074,16,I,C,C,C,B,A,D,C,B,C,PCB
2964,21075,16,I,C,C,C,B,A,C,C,B,C,PCB
2965,21076,16,I,C,D,D,B,A,C,C,B,D,PCB
2966,21077,24,III,D,D,D,C,C,D,D,C,D,BANKING AND FINANCE
2967,21078,12,I,B,C,C,B,B,C,B,A,B,PCM
2968,21079,11,I,B,B,C,B,A,C,A,A,B,PCM
2969,21080,18,II,C,C,C,B,B,C,C,B,C,PCB
2970,21081,18,II,C,C,C,C,A,D,C,B,C,CBG
2971,21082,17,I,B,D,C,C,B,D,B,B,C,PCB
2972,21083,8,I,A,B,B,A,A,C,A,A,C,PCB
2973,21084,17,I,C,C,C,B,B,D,C,B,D,PCB
2974,21085,22,III,D,D,D,C,B,D,D,C,C,HKL
2975,21086,13,I,C,C,B,A,B,C,C,A,B,PCB
2976,21087,15,I,B,C,D,B,A,C,B,B,C,PGM
2977,21088,18,II,C,C,C,C,B,D,C,A,D,PCB
2978,21089,18,II,C,C,C,B,A,D,C,C,D,CBG
2979,21090,16,I,C,C,C,B,C,C,B,A,C,PCB
2980,21091,11,I,B,B,C,B,A,C,B,A,C,PCM
2981,21092,12,I,B,B,C,B,A,C,B,A,C,PCB
2982,21093,19,II,C,C,D,C,B,D,C,B,D,PCB
2983,21094,18,II,B,C,C,C,B,C,C,C,D,HKL
2984,21095,8,I,A,B,C,A,A,C,A,A,A,PGM
2985,21096,25,III,D,D,D,C,C,D,D,C,D,ACCOUNTANCY
2986,21097,9,I,B,B,B,A,A,C,B,A,A,PCB
2987,21098,18,II,C,C,C,C,C,C,B,B,B,HKL
2988,21099,15,I,C,C,C,B,A,D,B,B,C,PCB
2989,21100,12,I,C,C,C,A,A,C,B,A,A,PCM
2990,21101,17,I,C,D,C,B,B,C,C,B,C,PCB
2991,21102,16,I,C,C,C,B,A,D,B,B,C,PCB
2992,21103,18,II,C,C,C,B,B,C,C,B,C,PCB
2993,21104,16,I,C,D,D,B,A,D,C,B,C,PCB
2994,21105,17,I,C,C,C,B,A,D,C,B,D,HGL
2995,21106,18,II,C,D,C,C,C,D,B,A,C,CLINICAL MEDICINE
2996,21107,24,III,D,F,D,C,C,D,C,C,D,HEALTH RECORDS AND INFORMATION TECHNOLOGY
2997,21108,15,I,B,C,C,C,A,D,C,B,C,PCM
2998,21109,15,I,C,C,C,B,A,C,C,A,C,PCB
2999,21110,19,II,C,C,C,B,B,D,C,C,D,HKL
3000,21111,18,II,C,C,C,C,A,C,C,B,D,PCB
3001,21112,19,II,C,C,D,C,B,D,C,B,D,PCB
3002,21113,18,II,C,C,C,B,B,D,C,B,C,PCB
3003,21114,15,I,B,C,C,B,A,C,C,A,C,PCB
3004,21115,22,III,C,D,D,C,B,D,D,C,D,HKL
3005,21534,23,III,C,D,D,B,C,F,D,C,F,SECRETARIAL STUDIES
3006,21544,20,II,C,C,C,B,C,F,C,C,D,CBG
3007,21545,24,III,C,D,C,C,C,F,D,D,F,SECRETARIAL STUDIES
3008,21552,19,II,C,B,C,B,C,D,C,C,C,EGM
3009,21555,24,III,C,C,C,C,D,F,D,D,F,COMMUNITY DEVELOPMENT
3010,21558,23,III,C,D,C,C,C,D,D,C,F,BUSINESS ADMINISTRATION
3011,21559,24,III,C,C,D,C,C,F,D,D,F,COMMUNITY DEVELOPMENT
3012,21565,18,II,C,B,B,B,C,D,C,C,D,CBG
3013,21566,21,II,C,C,C,C,C,D,C,C,C,HKL
3014,21571,23,III,D,C,C,C,C,F,D,C,F,MARKETING AND PUBLIC RELATIONS
3015,21573,21,II,C,B,D,C,C,F,C,C,F,HKL
3016,21974,23,III,C,D,C,C,C,F,D,C,F,HUMAN RESOURCE MANAGEMENT
3017,21975,19,II,C,C,C,B,C,F,C,B,D,CBG
3018,21977,22,III,C,C,C,C,C,F,D,C,F,HKL
3019,21980,25,III,C,D,D,C,D,F,D,C,F,COMMUNITY DEVELOPMENT
3020,21987,19,II,C,D,C,B,B,D,C,B,D,CBG
3021,21989,25,III,D,D,C,C,C,F,D,D,F,PROCUREMENT AND LOGISTICS MANAGEMENT
3022,21993,21,II,C,C,C,C,C,F,C,C,D,HGL
3023,21994,18,II,C,C,C,B,B,D,C,B,D,CBG
3024,21995,12,I,B,B,B,A,A,C,C,B,B,CLINICAL MEDICINE
3025,22000,22,III,C,C,C,C,C,D,D,C,D,HUMAN RESOURCE MANAGEMENT
3026,22001,21,II,C,D,C,C,C,D,C,C,C,CLINICAL DENTISTRY
3027,22005,22,III,C,C,D,C,C,D,C,C,D,BANKING AND FINANCE
3028,22006,20,II,C,B,C,C,C,D,C,C,C,CBG
3029,22010,24,III,C,D,D,C,D,D,C,C,D,HUMAN RESOURCE MANAGEMENT
3030,22011,20,II,C,C,C,C,C,D,C,B,C,CBG
3031,22013,18,II,C,C,C,B,B,C,B,C,C,CLINICAL MEDICINE
3032,22017,16,I,C,B,C,C,B,C,B,A,C,PCB
3033,22018,13,I,C,B,B,B,B,C,B,B,A,PCM
3034,22021,22,III,C,D,D,B,C,D,C,C,D,INSURANCE AND RISK MANAGEMENT
3035,22022,16,I,C,C,B,B,B,C,B,B,C,PCB
3036,22029,15,I,C,C,C,B,A,D,B,A,C,HGK
3037,22238,21,II,C,D,C,B,C,D,C,C,D,HGK
3038,22239,24,III,C,D,D,C,C,F,D,C,F,BUSINESS ADMINISTRATION
3039,22240,20,II,C,D,C,A,C,F,C,C,F,CBG
3040,22241,23,III,C,D,D,B,C,F,D,C,F,BUSINESS ADMINISTRATION
3041,22244,22,III,C,D,C,B,C,F,D,C,F,HGK
3042,22245,22,III,C,D,C,C,C,F,C,C,F,HGL
3043,22246,14,I,B,C,C,B,A,C,C,B,A,PCB
3044,22247,22,III,C,C,D,B,C,F,D,C,F,HKL
3045,22248,22,III,C,D,C,C,D,D,C,C,C,EGM
3046,22250,22,III,C,D,D,B,C,D,C,C,D,HKL
3047,22252,20,II,C,C,C,B,C,D,C,C,D,CBG
3048,22255,24,III,C,D,D,B,D,D,D,C,F,HUMAN RESOURCE MANAGEMENT
3049,22260,23,III,C,D,D,C,C,D,C,C,D,ACCOUNTING AND TRANSPORT FINANCE
3050,22262,21,II,C,C,C,C,C,D,C,C,D,HGK
3051,22263,25,III,D,D,D,C,D,D,C,C,D,PROCUREMENT AND LOGISTICS MANAGEMENT
3052,22264,20,II,C,C,C,C,B,D,C,C,D,HGE
3053,22266,20,II,C,C,C,B,C,C,C,C,C,PCM
3054,22267,25,III,C,D,D,C,D,D,D,C,F,COMMUNITY DEVELOPMENT
3055,22268,24,III,C,D,C,C,C,F,D,D,F,COMMUNITY DEVELOPMENT
3056,22269,23,III,C,D,C,C,C,F,D,C,F,BUSINESS ADMINISTRATION
3057,22270,21,II,C,C,C,C,C,D,C,C,F,HGL
3058,22272,21,II,C,C,C,B,C,D,D,C,D,HKL
3059,22274,23,III,C,D,C,C,C,F,D,C,D,FREIGHT CLEARING AND FORWARDING
3060,22275,20,II,C,C,C,C,C,C,C,C,B,PCM
3061,22284,23,III,C,D,D,C,C,D,C,C,D,PUBLIC SECTOR ACCOUNTING AND FINANCE
3062,22374,17,I,B,C,C,A,C,C,C,B,C,MINING ENGINEERING
3063,22375,22,III,C,D,D,B,C,F,D,C,D,HKL
3064,22378,17,I,C,C,B,C,B,D,C,B,B,PCM
3065,22379,20,II,C,C,C,C,B,D,C,C,D,HGL
3066,22380,13,I,B,B,B,B,B,C,C,B,A,PCM
3067,22381,11,I,B,A,B,A,B,B,B,A,B,PCB
3068,22382,7,I,A,A,A,B,A,B,A,A,A,PCM
3069,22383,17,I,C,C,C,A,B,C,D,B,D,HGE
3070,22384,21,II,C,C,C,C,C,D,D,C,D,HKL
3071,22385,19,II,C,C,C,B,B,C,C,C,C,PGM
3072,22386,13,I,B,C,C,A,B,C,B,A,C,PCB
3073,22387,23,III,D,C,D,B,C,D,D,C,D,HKL
3074,22390,20,II,C,D,D,B,C,C,C,C,C,PCM
3075,22391,19,II,D,C,C,B,C,D,C,C,B,PGM
3076,22392,19,II,C,C,C,B,B,D,C,C,D,HGE
3077,22393,20,II,C,C,C,B,C,C,C,C,C,PGM
3078,22394,10,I,C,C,B,A,A,B,B,A,A,PCB
